Z mean train,Z variance train,KL Divergence,KL Loss,adapter Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
1.4039947,0.0217518,65.155914,6.5155916,0.17672816,831.8124,234.45491,-3386.7388,3453.147,768.8963,4418.611,334.59256,3456.0137,761.65137,4422.238,340.07242,4.947857,4.1256795,15.478793,-5.6368685,-0.027348394,1.424354,3.2542634,-3.3387806,-0.764905,0.43172848,0.14365464,-3.138937,1.073854,0.0074328715,1791.7333279893346,1759.724344436082,1748.9547560935557,78000,160000,0,153.1285323612392,18.615901350975037,3.4077148414216936,175.15214855363593,7005.220450313296,38
1.103017,0.017595325,59.635937,5.963594,0.14180501,750.41205,454.3701,-3267.968,3147.8994,745.45746,4104.1333,157.89143,3160.5183,738.7413,4096.9595,160.18863,4.803812,4.2953787,15.393343,-6.785466,-0.08739599,1.3679181,2.877878,-3.2990952,-0.781198,0.39600992,-0.020413399,-3.012837,1.1117619,0.007519737,1781.9903817771578,1757.6781398744286,1769.175832196945,80000,164000,0,163.30712191807106,18.673062240704894,3.424131874460727,185.40431603323668,7190.604372629896,39
1.2319384,0.019676143,59.02702,5.902702,0.13531318,664.83325,365.43793,-3321.5737,3268.3076,784.4011,4224.1685,366.709,3272.726,777.79877,4223.067,361.50574,4.5234604,4.210866,17.80537,-5.077023,-0.07014128,1.368991,4.396939,-3.3520346,-0.80027777,0.41628686,-0.10999113,-3.1224465,1.0669906,0.0071240244,1736.0509030401179,1749.5849120753799,1754.2550292513083,82000,168000,0,162.53282225085422,18.65308864135295,3.4299670322798193,184.615877924487,7374.7680608555675,40
1.1556679,0.018782604,59.498886,5.9498887,0.10041079,490.47684,282.37854,-3289.96,3297.0632,702.23254,4255.0654,368.64505,3304.3535,693.6859,4268.4756,374.95303,5.341321,4.128073,14.96478,-5.498992,-0.033901796,1.4305773,3.2576342,-3.7414558,-0.82012063,0.40545726,-0.07601857,-3.109727,1.2357744,0.008235488,1774.7216344896044,1533.7450456821043,1540.8253878423834,84000,172000,0,149.65984822018072,18.20145027898252,3.68599959788844,171.54729809705168,7543.91164034931,41
2.3424249,0.0199601,73.028656,7.3028655,0.107419685,660.6798,239.80643,-3591.846,3955.0615,565.7615,4898.029,142.88408,3958.4238,558.3559,4872.195,143.71214,5.520356,3.8326454,15.716443,-3.6942868,0.0146198915,1.5034695,3.1555114,-3.1561134,-0.73985285,0.27360362,-0.07504398,-2.310678,1.1836748,0.007652276,1808.5808419807804,1776.6898463210068,1731.0465308094554,86000,176000,0,156.85126211168244,15.798116552643478,3.069008958991617,175.71838762331754,7720.229991952423,42
1.1139833,0.018538572,61.46138,6.146138,0.16617198,2995.096,275.9259,-3348.7798,3346.8125,654.26465,4189.322,376.7898,3345.2495,638.47766,4166.39,394.41638,4.9357696,4.0893254,15.52169,-4.92618,-0.05495052,1.3975149,3.1653612,-3.2369807,-0.7880104,0.38552624,0.072611034,-2.7893157,1.0326693,0.006335956,1845.3341729292306,1814.9148488684118,1777.0056469811625,88000,180000,0,168.14142587594688,16.39839551690966,3.0797431864775717,187.6195645793341,7907.847984530497,43
1.8319079,0.016444195,67.63616,6.763616,43.30176,475.34338,208.66528,-3546.931,3619.3774,500.18768,4483.9536,110.775375,3620.4478,494.95358,4470.588,109.33239,5.1350927,3.5361094,13.300098,-6.670907,-0.047547948,1.4271022,2.8417206,-3.0248837,-0.7392234,0.24558719,-0.22215185,-2.2579474,1.1905673,0.007861626,1843.8179508851829,1816.1572756381029,1752.1574204663143,90000,184000,0,166.02738143596798,16.39737773500383,3.0769019867293537,185.50166115770116,8093.883499287069,44
2.1711395,0.018067153,70.69591,7.069591,0.1321665,660.2031,283.34836,-3533.143,3828.7493,740.4496,4798.8574,123.486664,3839.0547,732.73315,4779.8125,130.61258,5.7523694,3.6844716,21.194454,-2.7006536,-0.004019849,1.5052121,4.2221293,-3.877989,-0.7053712,0.2598843,-0.12370378,-2.2893481,1.2765085,0.008253903,1819.8286281741503,1739.9517318070125,1754.203154261886,92000,188000,0,166.89303238736466,16.931565790902823,3.0900793350301683,186.91467751329765,8281.404880248941,45
2.0836022,0.017301138,71.9848,7.19848,43.130886,479.3023,237.61668,-3584.1748,3670.8252,603.2789,4595.4893,111.19788,3678.502,599.43884,4590.3496,105.80094,5.31466,3.7131753,14.503998,-6.1592417,0.057089683,1.4640439,2.6662998,-3.0096552,-0.7238431,0.24803855,-0.18092632,-2.199388,1.2498217,0.008000701,1750.0862989584975,1747.3816827569553,1774.6997685953252,94000,192000,0,161.90552878705785,17.53871394181624,3.097147872671485,182.54139060154557,8465.07759010559,46
1.7351757,0.014833274,63.94834,6.394834,0.025817186,556.8012,178.08499,-3492.475,3595.7554,661.1005,4463.761,98.82499,3597.6406,653.33386,4447.8745,104.61089,5.2828646,4.0912685,26.799839,-4.8709674,-0.07947027,1.4655125,3.7512345,-4.044343,-0.7453606,0.2720632,-0.20121875,-2.397787,1.1173236,0.0074590966,1836.310587971983,1767.0291004440135,1774.8949921322087,96000,196000,0,165.09602859290317,18.670524542685598,3.082396120764315,186.84894925635308,8652.497700144071,47
