Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
1.0878935,8.0595425e-10,904.59,90.45901,4935.706,1276.6143,-1405.1254,1352.3757,756.78815,2512.5571,-68.60446,1407.4485,752.6051,2545.619,-39.130497,1.8498135,7.381302,36.898575,-15.197852,0.14156161,1.0419936,4.11779,-6.1002493,-0.49122518,0.2091072,0.017962292,-1.6519673,0.7883439,2.9913777e-10,797.7112393413473,866.417338300309,876.5813201791999,572000,968913,0,341.63746550801443,70.77715131896548,7.528494014055468,419.9431108410354,59083.085930116475,142
0.58415544,8.3204404e-10,920.76697,92.0767,4422.424,1652.7533,-1367.9161,1310.2051,750.9069,2542.086,-142.1563,1346.3877,755.4911,2545.6555,-158.5158,1.6856792,6.814474,32.848038,-16.59424,0.14093317,1.0295216,4.2966447,-4.6759777,-0.48206156,0.21906245,0.0643297,-1.6933626,0.6266546,3.351292e-10,816.9931914387347,892.537784404154,868.0535125891545,576000,974814,0,342.16958344500745,76.42083880899008,7.745372948993463,426.335795202991,59510.85035592865,143
1.0674522,5.210953e-10,873.1469,87.31469,5032.3066,1438.4637,-1301.4364,1261.2097,744.43805,2510.2346,-108.04225,1297.5149,747.1489,2518.234,-131.1392,2.372746,7.452094,39.331276,-16.254154,0.18706791,1.0588799,4.074945,-4.8607345,-0.48573035,0.22423324,0.48166725,-1.5883126,0.8208068,3.2082567e-10,759.6690120859689,845.6433392807008,789.4046210824878,580000,980596,0,341.7740105789853,77.8522966519813,7.557838523120154,427.1841457540868,59937.25042066764,144
1.0876609,8.568821e-10,911.3102,91.13102,4479.9346,1161.6187,-1437.0321,1389.7012,763.5608,2670.0737,-94.96238,1436.6693,761.1364,2691.7988,-78.379906,2.0841768,7.406619,40.34854,-15.347715,0.14775191,1.0438308,4.630226,-5.5299625,-0.5058701,0.21333018,0.021522447,-1.5065384,0.12549171,3.2945305e-10,743.2208977477251,713.7095900392591,773.0655390409449,584000,986705,0,341.3991551049985,77.06783971795812,7.903842814092059,426.3708376370487,60361.99690776272,145
1.2052351,8.561381e-10,933.3037,93.330376,4310.3467,1222.5117,-1381.1385,1331.718,748.53516,2591.3108,-64.23751,1375.592,751.678,2616.7385,-83.47985,2.1143389,7.5312486,38.998436,-16.156544,0.17840764,1.054791,5.0233955,-5.8038635,-0.483937,0.21348271,0.2728037,-1.7741677,0.09654017,3.267568e-10,730.9914475512772,752.1233336209602,720.6963929492741,588000,992390,0,341.8834212599904,75.44441839802312,7.374894007050898,424.70273366506444,60786.77601810475,146
1.0770847,4.8159443e-10,878.8874,87.88874,4443.558,1437.1936,-1397.9297,1344.932,739.14374,2516.1982,-45.48926,1385.4921,737.0377,2525.6614,-79.54865,2.174676,7.5525193,40.802536,-18.160332,0.18229431,1.0490468,4.238925,-5.082729,-0.49724394,0.22042803,-0.013618618,-1.669981,0.9798933,4.6080473e-10,678.4281685485239,631.5423080137272,648.8485165885043,592000,998375,0,342.352064420993,75.52156696398742,7.856553994934075,425.7301853799145,61209.15437508159,147
0.46111742,4.8310833e-10,872.75006,87.27501,4556.4824,1577.8912,-1359.1227,1296.4287,723.2406,2405.375,-76.965096,1338.7489,724.95715,2435.8457,-71.55477,1.5371281,6.9554534,30.87206,-16.163715,0.15635373,1.0284594,4.443423,-4.9807773,-0.47841015,0.21392378,0.09272008,-1.5218309,0.248035,3.5516629e-10,747.1830587206866,750.6174405043989,745.6005356643411,596000,1004494,0,342.50986312300665,72.17062065697974,7.981827442010399,422.6623112219968,61633.92865836556,148
0.8141403,8.9644514e-10,908.3341,90.83341,4030.094,1155.7963,-1305.2344,1262.6497,742.03485,2489.9595,-99.98202,1308.5078,742.1872,2516.505,-97.63922,2.0581398,7.2992268,36.10504,-15.54251,0.16728312,1.0368822,4.1842594,-5.451976,-0.50230193,0.22004117,0.051562652,-1.5998069,0.32810137,4.3898113e-10,710.9119593436374,766.3047868432006,787.1308042488206,600000,1010230,0,342.8335685560014,74.28345442999853,7.506159723037854,424.6231827090378,62059.59553941054,149
2.337809,9.267687e-10,887.0302,88.703026,4413.4194,1243.3972,-1329.632,1299.7998,727.7103,2446.1868,-68.1971,1337.7667,725.0276,2472.3809,-62.231422,1.5309262,7.16087,34.833138,-16.274906,0.12922242,1.0313257,4.0634084,-5.021056,-0.4785927,0.2123009,0.02824986,-1.6159145,0.14073043,6.055969e-10,692.4708028798377,756.6310343778484,716.1932931308055,604000,1016105,0,342.9477302969899,75.3280490640318,7.5856469960999675,425.8614263571217,62482.756235630775,150
0.8434396,9.62146e-10,919.7883,91.978836,3954.588,1195.0476,-1356.4768,1303.876,750.6665,2547.9768,-135.24037,1363.0348,746.91345,2576.045,-110.206505,2.0857708,7.6046023,36.813667,-16.688732,0.15368932,1.043947,3.9827418,-4.8260994,-0.49807173,0.22288401,-0.0010832101,-1.611851,0.5372635,4.3554285e-10,722.6321409374145,824.2003671922369,742.641525136213,608000,1022187,0,342.0816788379452,72.62828728795284,7.846911437925883,422.55687756382395,62907.78058487759,151
1.5299232,4.8715865e-10,952.40393,95.240395,4100.1357,1331.1624,-1422.9938,1387.1204,747.4796,2754.2607,-60.641365,1411.6393,746.97473,2762.2056,-70.81441,1.5378085,7.23264,35.42193,-17.299595,0.15992723,1.0236577,4.500248,-4.4682703,-0.4786552,0.21827678,0.18857308,-1.5067003,0.24216607,2.8841632e-10,751.2403676113966,767.8409893162835,806.3139642318731,612000,1028094,0,342.5450972300023,75.09660669299774,7.63269952009432,425.27440344309434,63333.42461028049,152
1.422766,4.675686e-10,951.52637,95.15264,4126.155,1077.6886,-1408.4651,1362.9302,755.1543,2790.8298,-62.810894,1407.6632,754.17694,2814.2534,-50.22303,1.9368027,7.4262753,39.980347,-18.485697,0.18754904,1.0369083,4.092373,-5.691275,-0.4903663,0.21854004,0.01689735,-1.6561873,0.7577393,3.0572472e-10,816.6798657254159,887.5978000860637,878.0612822664879,616000,1034375,0,342.19487307203235,75.46714559197426,8.09780402801698,425.7598226920236,63762.62580749142,153
1.1742499,6.358038e-10,859.6459,85.96459,4168.6357,1372.9984,-1355.9677,1306.0244,722.2945,2440.574,-83.90153,1350.9362,720.1921,2475.5251,-127.04583,1.5853797,7.5549273,35.686073,-20.933708,0.11703562,1.0241972,4.074276,-4.334179,-0.4945193,0.23178186,0.034928024,-1.564362,0.5868023,3.6045378e-10,726.1226647172028,845.3736207138189,791.5903826965576,620000,1040351,0,341.34341405297164,78.90942102501867,7.801321657083463,428.0541567350738,64188.09586666536,154
1.3202174,5.041195e-10,854.4497,85.44497,4408.9697,1197.1649,-1336.5431,1299.315,722.39594,2465.0469,-44.229073,1335.5491,723.3366,2486.7266,-81.169395,1.7964957,7.4022527,39.642845,-15.647504,0.12176274,1.0357745,4.0520554,-5.1230383,-0.49523658,0.22388503,-0.00885354,-1.5630531,0.40132362,4.2167825e-10,785.0339142826917,755.962158324412,815.4310687742447,624000,1046291,0,343.25163811596576,76.32620866998332,7.875142457080074,427.45298924302915,64616.30547544145,155
1.1425784,8.585004e-10,852.75,85.275,3894.6929,1226.4186,-1358.3446,1311.0677,715.1797,2567.729,-54.8746,1349.7478,711.62964,2590.8872,-75.81633,1.6506891,7.29881,44.35399,-14.073964,0.16335571,1.0229837,6.5713997,-5.4382,-0.49802196,0.2233835,1.9124918,-1.6590719,0.7449104,4.3250764e-10,800.1929290740912,839.2416095520713,875.5967105233599,628000,1052266,0,342.59792855603155,77.08377023198409,7.754171611042693,427.43587039905833,65044.42607519054,156
0.8226339,7.497027e-10,874.2126,87.42126,3971.983,1134.6858,-1369.0892,1318.1848,723.87103,2463.215,-135.3808,1371.8639,719.6765,2509.6348,-124.51795,1.3647114,7.243519,36.11737,-18.43952,0.15314804,1.0142757,4.2005377,-4.92774,-0.48837006,0.2216543,-0.035222635,-1.5887918,0.4391746,4.858941e-10,698.6670886058546,834.1061274347754,839.8582053784468,632000,1058423,0,343.1620003480348,77.76942176598823,7.9926157228183,428.9240378368413,65469.21352197928,157
0.6382272,9.552849e-10,852.65656,85.265656,4039.5093,1133.3408,-1369.7985,1324.8484,734.732,2528.215,-145.25793,1375.0955,729.32556,2555.4072,-80.567375,1.9761622,7.7245893,36.28129,-17.301723,0.16204943,1.0454295,4.4632683,-6.4426165,-0.4912589,0.2301869,0.043202564,-1.6969275,0.60793316,4.9635956e-10,811.7762430295685,796.8173392246455,930.889663020239,636000,1064084,0,343.26920586801134,73.6337641539867,7.339985397935379,424.2429554199334,65898.19586711528,158
0.94736415,5.2861904e-10,894.3004,89.430046,4245.9507,1187.6418,-1382.4222,1350.4773,745.91974,2777.4211,-117.64154,1385.9475,746.7215,2790.5059,-79.99959,1.2879856,7.3682566,34.1004,-16.659826,0.15334116,1.0117762,3.932764,-4.771245,-0.47886068,0.2172217,-0.038753375,-1.5088575,0.23832166,3.8973677e-10,838.9643625034355,832.7719812840256,822.2141277898223,640000,1070178,0,342.06366198399337,78.37439258402446,7.9460298860794865,428.3840844540973,66326.15849539742,159
0.7187582,1.0500119e-09,834.84845,83.48485,4030.6533,1244.8711,-1348.0884,1302.4323,736.57666,2497.6323,-43.26602,1354.9834,730.97485,2521.9448,-87.37315,1.5430732,7.2352843,31.094215,-16.298704,0.15448236,1.02097,3.8155005,-4.630621,-0.48062629,0.22771437,-0.01554583,-1.6291612,0.37271175,5.4558463e-10,755.8881691130787,699.8334460677144,800.848925410398,644000,1075989,0,342.9685584830004,77.9559084890061,7.555640774895437,428.4801077469019,66750.46967934346,160
0.51694167,1.2211687e-09,834.6194,83.46194,3906.7554,1214.284,-1404.8011,1361.7715,741.1783,2487.9497,-60.557323,1414.0713,735.63306,2525.1213,-79.6453,1.2678201,7.400972,33.003014,-14.600497,0.16729178,1.005718,3.8872774,-4.422386,-0.49024352,0.21984002,0.085722685,-1.4944822,0.23475835,4.468486e-10,763.1343664371811,768.050717767041,746.1329814918948,648000,1082359,0,342.0285604810342,73.78684903401881,8.268334397056606,424.08374391210964,67175.80043247552,161
0.39827543,1.065202e-09,847.08936,84.70894,3588.8071,1056.1587,-1373.3595,1318.473,758.16547,2591.7397,-102.387794,1369.1528,752.03766,2617.163,-81.144035,1.3981335,7.2904916,37.724003,-15.893962,0.15487902,1.0163335,4.2177486,-5.015119,-0.48205286,0.23317516,-0.0033823252,-1.7142869,0.78638726,4.6718335e-10,794.0726409767989,783.3905433752569,801.2423505487119,652000,1088437,0,343.6367750450154,75.03476807603147,7.900544965930749,426.5720880869776,67603.74014953547,162
1.2434326,4.2503237e-10,874.0848,87.40848,3830.607,1168.2625,-1414.9038,1370.4084,754.1844,2632.5417,-73.14581,1408.1072,748.33344,2633.9954,-61.705196,1.8260368,7.5779033,35.58761,-15.636758,0.17157984,1.0267732,4.384146,-5.6360154,-0.4990967,0.23075186,0.074229226,-1.5427558,0.39535695,5.702202e-10,821.438008090016,850.809117779049,822.4221879839571,656000,1094079,0,343.32580579898786,76.40332424303051,7.363412066129968,427.09254210814834,68030.38983450562,163
1.1276373,1.0795584e-09,863.3951,86.33951,4079.3506,1171.8385,-1370.9973,1329.6675,734.3278,2509.1316,-82.27458,1380.009,730.81854,2528.67,-67.95385,1.6724614,7.347594,32.230385,-16.581335,0.16341367,1.0288925,4.3529553,-4.335687,-0.48510978,0.218192,-0.027781948,-1.6116655,0.19989549,6.6427613e-10,871.0688384092222,916.306482585652,842.9872687942702,660000,1099521,0,341.85659752303036,75.96144579199608,7.004522273957264,424.8225655889837,68458.4517010476,164
0.49183926,1.0353199e-09,856.6809,85.66809,4070.3872,1127.8319,-1412.8796,1369.4503,741.40924,2520.286,-99.98906,1415.7756,736.8966,2548.509,-61.186966,1.5329082,7.50446,37.048927,-14.510876,0.1830377,1.0141717,3.9066157,-4.5419903,-0.4917755,0.22475407,0.07537384,-1.5612233,0.28446504,1.1575525e-09,639.4590214661953,703.3418625595162,653.6219928099532,664000,1104664,0,342.42161639698315,79.2015422960394,6.7179072020808235,428.3410658951034,68878.05053660978,165
0.5885721,1.2697352e-09,838.80206,83.88021,3408.7192,1198.7931,-1396.6364,1349.166,747.0394,2516.4585,-104.51853,1400.7781,742.8932,2537.7034,-44.880943,1.8980412,7.6653643,35.761345,-17.500467,0.18223234,1.0269005,4.825792,-5.213014,-0.49294403,0.22057618,-0.0124626905,-1.6436567,0.41170081,5.6641797e-10,862.7786575461517,872.6030411233221,856.9788462090852,668000,1110167,0,341.04263586201705,70.46034869999858,7.131065403169487,418.6340499651851,69304.74592486402,166
0.31584743,9.0336727e-10,818.82074,81.88207,3828.504,1188.1794,-1414.3253,1367.0919,732.31757,2496.0361,-73.16412,1419.1932,718.25824,2505.185,-30.7779,1.8486749,7.88229,44.804966,-16.90455,0.17099918,1.0283794,4.3974133,-5.554955,-0.4911562,0.22252737,-0.012993827,-1.6307319,0.3662997,5.489055e-10,923.9548535027283,965.7737358371029,933.5939600950022,672000,1115704,0,342.6343932800228,78.52265057596378,7.118552602129057,428.2755964581156,69734.93976785708,167
2.1851966,9.114521e-10,861.1271,86.11271,3832.9517,1278.9045,-1403.839,1353.4373,742.594,2625.412,-83.81351,1413.5979,735.93097,2658.6055,-33.942326,1.6593167,7.533352,38.24012,-16.786474,0.17728446,1.0279813,3.9366047,-6.777314,-0.48269087,0.22143857,-0.0013846755,-1.5683261,0.7306074,6.5840594e-10,851.3266304868715,841.8397739933094,882.2024660587762,676000,1121146,0,342.5232534040115,80.44183579500532,7.0366623539594,430.0017515529762,70162.99016015913,168
0.9557497,9.705277e-10,866.9656,86.696556,3692.9233,1082.7747,-1464.6805,1417.9078,772.1447,2655.65,-76.16988,1465.5239,764.2807,2677.5818,-51.24357,1.2550142,7.440038,36.409897,-19.283306,0.162686,1.0110911,4.348839,-9.877975,-0.47522768,0.22450978,2.0,-1.9097786,0.5011172,4.1966866e-10,869.9701143579031,896.4142935349823,933.1921170934623,680000,1126146,0,342.9404011850129,78.49153357901378,6.5009008308989,427.93283559492556,70593.40326903498,169
0.605384,1.3018764e-09,818.69214,81.86922,3929.2898,1197.0361,-1422.2611,1383.8188,764.52356,2545.3005,-115.137726,1422.9296,757.3357,2547.2605,-136.75,1.5450432,7.3257194,37.32773,-15.003793,0.16876417,1.0143557,3.984569,-7.6447105,-0.49602532,0.23168972,-0.04011959,-1.514623,0.44344673,7.2811285e-10,853.6865230478096,819.1761422952685,826.4309356261003,684000,1131632,0,342.7145372449886,80.97257524396991,7.110614482080564,430.7977269710391,71021.32052964304,170
0.9813288,1.1193062e-09,846.0658,84.60658,3707.8596,1181.5266,-1431.1697,1385.9272,744.85815,2525.1416,-89.65836,1427.5062,740.6763,2541.3145,-75.991,1.4272676,7.4269958,44.02131,-16.392176,0.13739444,1.0099431,4.0819693,-5.553909,-0.49897373,0.22929537,-0.024641678,-1.6075855,0.3189603,5.240207e-10,943.505777580565,968.0710133347973,967.0535224382784,688000,1137051,0,342.19584703899454,78.0931914949906,7.002584458037745,427.2916229920229,71449.75016781501,171
1.0553877,1.4858217e-09,823.1333,82.31333,4009.189,1182.7107,-1456.3092,1423.3962,748.03485,2523.9023,-48.574703,1459.0657,732.0335,2518.8862,-31.23955,1.6877959,8.204865,42.249847,-16.835253,0.14624558,1.0287862,3.9229999,-5.4964085,-0.49054495,0.22861864,0.14668092,-1.5832045,0.3399014,5.2845467e-10,837.3259614161612,884.4966987573382,876.6932722683426,692000,1142611,0,342.05976738600293,79.23216733895242,7.210096275957767,428.5020310009131,71876.11274458107,172
0.629217,1.3482063e-09,833.3667,83.33667,3924.6606,1213.3676,-1467.7407,1420.5424,767.71136,2630.9348,-111.32205,1456.3955,761.3552,2633.598,-144.32402,1.595467,7.4723306,35.32338,-16.087446,0.16658366,1.0145956,5.095299,-5.1373267,-0.5000138,0.230169,-0.016537055,-1.7107173,0.47169128,7.543727e-10,922.243390438656,923.7873307764646,907.6204208120527,696000,1147724,0,340.4787722220062,77.09388478199253,6.609120337991044,424.1817773419898,72304.03579211998,173
1.4249439,1.5037301e-09,838.29584,83.82958,4133.548,1200.965,-1491.233,1451.9182,759.30994,2669.093,-71.93804,1484.1602,757.53534,2668.4453,-82.26,1.544625,7.724404,41.44957,-17.142857,0.14529529,1.0221618,4.698683,-9.78186,-0.48560306,0.22707112,0.07503599,-1.5172386,0.16327713,5.156028e-10,913.8950275571352,958.8773223569358,963.9426192657701,700000,1152724,0,341.802339293994,80.83611362299416,6.406176708173007,429.0446296251612,72731.94466777518,174
1.0083513,1.117286e-09,813.87,81.387,4368.663,1551.0764,-1495.9716,1462.1417,752.78705,2573.3208,-100.06104,1509.0098,746.52985,2605.532,-51.895367,1.501597,7.657792,36.493835,-16.143967,0.16652781,1.0189843,4.0673227,-5.5296297,-0.4923219,0.21815716,-0.040382385,-1.4752455,0.19272478,6.672013e-10,823.8527662896882,851.3435247037188,783.5562993031773,704000,1158037,0,340.7347759330296,79.70138284604764,6.8052511710557155,427.24140995013295,73156.05016510427,175
1.2503449,1.24343e-09,805.9563,80.595634,3875.5957,1292.1528,-1532.7084,1496.8972,759.9735,2574.5164,-94.08532,1531.8197,753.77185,2577.86,-98.56206,1.0892434,7.539535,39.13433,-15.484241,0.16570896,0.9956492,3.8000002,-5.726487,-0.48787263,0.23151107,0.11585829,-1.7280325,0.35919586,5.8319716e-10,957.3827882303295,980.1651603230116,993.5562586912299,708000,1163193,0,341.7956452089711,76.56652490299894,6.7077558698365465,425.0699259818066,73583.86294097605,176
0.13326454,1.604145e-09,835.6134,83.56134,3731.668,1265.4153,-1552.7979,1509.2024,782.9683,2598.0488,-83.426895,1548.2117,773.4337,2604.9004,-107.98254,0.8997031,7.429036,40.559013,-15.514725,0.17954107,0.99080014,4.2118993,-6.8907905,-0.4823573,0.22936493,-0.056825735,-1.5210252,0.39838177,1.1361945e-09,960.0891469494034,976.6763092039607,981.8726724316984,712000,1168533,0,342.67644459794974,79.31052959099179,6.962023776955903,428.94899796589743,74013.289987584,177
1.3282251,1.4492058e-09,832.5624,83.25624,3950.2803,1388.4731,-1528.1603,1486.3193,788.4803,2636.6362,-83.31646,1542.4617,782.12134,2665.0007,-225.73701,1.6981914,7.955034,42.267105,-16.29189,0.15414143,1.0258639,4.1914783,-4.7228317,-0.49369448,0.23006229,0.0773814,-1.7453928,0.38891435,6.4486433e-10,948.4216257323538,934.7537402714486,991.9163637411579,716000,1174072,0,342.59152324299794,79.78943889599759,7.059825942968018,429.44078808196355,74443.3030765329,178
0.2771222,1.2790228e-09,828.8541,82.885414,3866.5452,1224.104,-1507.2019,1470.9336,786.41943,2569.5283,-82.75098,1503.5848,781.93854,2586.299,-94.04235,1.1041847,7.48849,37.62834,-17.374079,0.15763728,0.9947369,5.165894,-5.9964333,-0.49543735,0.2190156,0.25055218,-1.5543265,0.58139116,5.9330235e-10,945.7185853638372,963.6230498640404,987.4982992399516,720000,1179072,0,331.36717757600127,80.36323430004995,6.431663933151867,418.1620758092031,74857.81122800114,179
1.2638097,1.4650867e-09,838.1086,83.81086,4170.112,1280.3875,-1547.7216,1505.6711,794.1201,2660.3892,-128.10974,1551.8751,788.1997,2682.1167,-36.980522,1.1537945,7.635065,37.88455,-17.764038,0.18827365,1.0000026,4.9508476,-5.1279697,-0.49415335,0.22850825,0.13252574,-1.5261838,0.34331656,7.8635853e-10,968.5910412166278,970.7025058915237,997.9216688864218,724000,1184072,0,330.29671936202794,76.70974230597494,6.318522464018315,413.3249841320212,75270.10772815417,180
0.39856791,1.324224e-09,808.16113,80.81612,4119.4688,1339.1267,-1565.1647,1531.4142,767.4006,2574.9893,-79.823944,1572.3274,758.5808,2590.622,-55.26625,1.497611,8.057079,41.733265,-18.227829,0.18623798,1.0144407,5.041216,-5.231219,-0.4857881,0.22444208,-0.009404078,-1.7401065,0.64280236,7.12022e-10,993.7464627064109,1001.8082397871447,991.9299066648351,728000,1189391,0,333.2735339869978,75.68225870199967,6.741681008017622,415.6974736970151,75684.48946066824,181
0.8520609,1.4450883e-09,834.29675,83.42968,3849.9194,1032.4884,-1584.5955,1544.8364,801.96576,2701.8186,-65.73989,1584.217,793.95184,2711.593,-58.256977,0.95223564,7.7520394,41.978798,-15.361055,0.16515861,0.9854318,4.6072927,-7.346523,-0.48427862,0.22851278,-0.009439811,-1.5543368,0.4702198,8.528426e-10,979.7124169383995,986.7477252691662,1000.2713682509137,732000,1194710,0,326.61637931503356,74.36757422296796,6.702946474950295,407.6869000129518,76091.03173336608,182
0.67950535,1.1088721e-09,809.0614,80.90614,3593.2976,1507.6937,-1635.6226,1592.5305,794.70575,2629.4292,-100.57072,1617.5767,788.92444,2634.7585,-160.84937,0.35196257,7.5407314,37.109894,-16.156754,0.13632214,0.96311575,4.336109,-7.5677853,-0.48522696,0.23628692,0.0895887,-1.7693294,0.4044847,8.264446e-10,962.1367135255447,983.1508460524949,993.6393190994199,736000,1200050,0,328.57457135099685,73.22374001395656,6.657295268960297,408.4556066339137,76501.95852599613,183
0.49953923,1.4780048e-09,809.91675,80.99168,3812.223,1144.8173,-1614.3185,1563.7251,814.6588,2636.7002,-53.038273,1610.0791,804.12994,2646.182,-45.92595,0.8571459,7.9642596,45.435852,-15.451784,0.19134319,0.979912,5.679392,-4.875112,-0.49656504,0.23416936,0.0070711225,-1.8490372,0.6352612,8.1413215e-10,968.5644857884239,983.3330934028955,998.2761386574526,740000,1205209,0,330.10743344400544,75.69632159895264,6.41220974503085,412.2159647879889,76913.23595892906,184
0.44765177,1.1620738e-09,817.3388,81.73388,3842.643,1278.8716,-1569.316,1530.2913,810.28296,2685.5208,-59.165802,1575.1482,802.84265,2699.1453,-75.666626,1.1878695,7.9837556,46.250908,-15.975813,0.16078377,1.002617,4.0664244,-5.112173,-0.49500015,0.22961426,0.24714544,-1.6573446,0.5890567,6.8926836e-10,995.0393497196156,997.3729812335907,1000.4835293572052,744000,1210517,0,333.02184559201123,74.7584124240093,6.6429386580130085,414.42319667403353,77327.52840280707,185
0.858857,1.538754e-09,833.7667,83.37667,4239.2866,1365.3572,-1575.1844,1535.2018,790.24615,2609.0952,-81.05378,1572.2527,778.2734,2618.7344,-67.258934,1.1771235,8.167407,60.661346,-18.803429,0.15694511,1.000966,5.636143,-5.1456137,-0.49020875,0.22873154,0.12502068,-1.6269515,0.84024525,1.1940576e-09,992.4526072918209,994.5679181004627,999.0740042482606,748000,1215517,0,331.39040942903375,74.62865786696784,6.315848555066623,412.3349158510682,77738.53401690407,186
0.6660135,4.0364015e-10,815.27185,81.52718,3969.6353,1096.3053,-1559.8912,1526.3572,800.07587,2634.6553,-86.63794,1556.8617,795.5307,2635.9788,-50.20271,1.1435332,7.8109922,39.450485,-17.22432,0.15746796,0.9955419,4.739983,-5.4289856,-0.49166405,0.22598103,0.0020745695,-1.9439368,0.16186899,1.1124813e-09,922.6878780492492,946.7878302736772,949.7995497438917,752000,1220517,0,331.77540686901193,73.30034991097637,6.338324927026406,411.4140817070147,78153.00009307609,187
0.7651263,2.2044806e-09,803.3107,80.33108,3645.469,1339.1843,-1656.6205,1615.3335,799.4689,2629.5415,-39.054707,1664.7751,788.4995,2646.9822,-24.310612,1.1729016,7.978141,45.599297,-14.858365,0.19306178,0.99493146,4.5850873,-5.0530143,-0.4974505,0.23284356,0.04427667,-1.8705065,0.38690513,8.475777e-10,985.1870247436141,983.5476240981991,1001.4731082976756,756000,1225684,0,330.98195203300565,76.35341605002759,6.517748767102603,413.85311685013585,78563.7768159362,188
0.8336438,1.123541e-09,829.8175,82.98175,4560.0483,1574.0776,-1567.2794,1542.1321,802.36395,2628.3772,-104.353065,1582.8577,792.09033,2639.8274,-76.621475,1.0093384,8.060295,38.070793,-14.5422535,0.18182725,0.9892171,4.272322,-5.360081,-0.49267507,0.23047031,0.06566365,-1.6765239,0.32950187,1.010186e-09,990.1338929034152,989.8258521619745,1000.1732180675792,760000,1230684,0,330.81390989903593,73.27804331498919,6.2503323220298626,410.342285536055,78973.08350054623,189
0.86629236,1.6853612e-09,815.0941,81.509415,4097.1064,1270.8982,-1607.1487,1573.597,807.26404,2641.835,-151.13008,1613.8568,797.6251,2656.964,-50.51833,0.9013769,7.971782,37.468864,-16.580536,0.18495613,0.9903836,5.332164,-4.686713,-0.47895858,0.22146314,-0.0057771727,-1.644813,0.8315756,9.024772e-10,997.3374478524522,989.7156351181734,996.6332881403788,764000,1235684,0,329.71398607996525,72.2434742450132,6.240784526919015,408.19824485189747,79381.23958761716,190
0.7725407,1.1502759e-09,826.80035,82.68004,4142.646,1309.163,-1638.2272,1590.1996,805.832,2749.9197,-32.5703,1637.351,791.2181,2773.37,-38.165108,1.0328217,8.203496,43.96689,-16.772232,0.17365181,0.992989,4.2082787,-5.9183598,-0.4963086,0.24288297,0.022870079,-1.6574556,0.5379469,8.7165086e-10,1003.8483523166134,1001.8954349243529,1001.3328232677047,768000,1241172,0,328.5343335309881,72.20233429298969,6.845080622006208,407.581748445984,79788.57668984908,191
1.3695345,1.2336396e-09,833.43054,83.343056,3693.2007,1318.9856,-1677.2166,1641.8566,809.24927,2707.2693,-80.62169,1679.282,801.3027,2724.1836,-38.694733,0.6328547,7.9278054,40.402527,-16.546982,0.13666956,0.9807086,4.3148413,-5.5345984,-0.48094055,0.23926155,0.036246866,-1.829043,0.4604649,9.412691e-10,987.5949829672115,1001.5370437810653,998.4755882163074,772000,1246172,0,327.45823931496125,71.95877703395672,6.213022693002131,405.6300390419201,80196.18197812908,192
0.61675847,1.3348682e-09,807.0133,80.70133,3941.7932,1339.2423,-1659.3167,1623.3604,804.041,2665.7205,-65.87114,1663.5469,792.34717,2683.3447,-77.3181,0.8955462,8.269929,49.820602,-16.720507,0.15384978,0.9987809,4.5200996,-5.912616,-0.4784271,0.23170997,0.123715416,-1.7417456,0.69314253,1.0164561e-09,985.8252532315026,987.8154784967439,997.4270769261428,776000,1251172,0,331.84519093000563,73.93509183800779,6.442704512097407,412.22298728011083,80609.47263367317,193
0.34091568,1.2635152e-09,826.7372,82.67372,3653.8037,1453.8907,-1668.5063,1628.3802,820.518,2668.5051,-67.19135,1680.7798,808.6081,2692.0884,-23.412214,0.68016243,8.152919,38.469925,-18.118958,0.14634484,0.9822558,4.6956687,-5.2562094,-0.48390883,0.24319902,0.019509763,-1.7550781,0.31394333,6.662468e-10,1006.9513379852276,1004.2779834391586,1003.7277202593032,780000,1256318,0,325.98476150701754,75.00382127601188,6.373038600082509,407.3616213831119,81013.79095231323,194
0.8528994,1.3418128e-09,817.6787,81.767876,4243.5635,1517.2379,-1636.0278,1597.108,802.50885,2700.1096,-35.035923,1625.5128,797.78546,2712.3733,-93.439926,0.9039679,8.270305,48.721153,-15.930715,0.13450716,0.991,4.158538,-5.341396,-0.48769024,0.23475508,0.014566354,-1.6612031,0.3262812,6.653752e-10,995.9766087177326,990.0940703441146,997.8354097905078,784000,1261318,0,332.56121441500727,71.96156344399787,6.231922721955925,410.75470058096107,81425.73919767013,195
