Z mean train,Z variance train,KL Divergence,KL Loss,adapter Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.19898888,0.07844319,49.247627,4.9247627,429.53186,2219.0728,781.3466,-1146.8326,1156.9668,564.84283,1978.1248,1.7717214,1201.7151,562.9667,2007.4678,28.134447,-1.0872765,6.9995027,39.66634,-15.187776,0.18651696,0.8971557,4.1083417,-3.0932426,-0.42639816,0.21424071,0.069790125,-1.3208976,0.3077969,0.042242356,585.3466707685495,665.3124408708077,632.2840172083337,164000,468252,0,925.8452279930934,120.9914242234081,19.097660805098712,1065.9343130216002,43993.00746822078,40
0.11719332,0.07600509,51.193916,5.119392,411.6053,1907.2656,659.1849,-1149.0541,1183.7985,555.0853,2005.9481,14.483553,1209.1838,555.7146,2010.4783,47.770836,-1.6630361,5.7232347,28.86864,-12.56654,0.14575242,0.8536678,3.341896,-3.6196895,-0.4348786,0.22366926,0.18384838,-1.3496706,0.4991824,0.044956524,588.5904116269725,529.1000187515494,537.46217059896,168000,480048,0,925.7952422183007,122.49445081222802,19.02395147178322,1067.313644502312,45056.19678742997,41
0.3402448,0.05974538,61.628162,6.1628165,403.8782,2083.4475,646.3794,-1144.8202,1108.6941,594.24023,2033.8524,-30.502731,1118.0104,587.7913,2011.6918,38.853294,-0.9748875,7.067456,36.980316,-16.204966,0.12175887,0.9134285,3.8471463,-3.2053108,-0.41459644,0.22305281,0.16175207,-1.4659418,0.4653286,0.030572182,541.3909344225688,573.4205469149648,492.2066357668589,172000,491638,0,929.2235463690013,118.37054350692779,15.726765335537493,1063.3208552114666,46113.35696189944,42
0.33208308,0.10448015,54.988346,5.4988346,395.04227,2004.392,653.26825,-1197.2451,1174.2446,566.22925,2041.7557,11.979271,1190.8894,560.813,2036.3956,47.339653,-0.89568853,6.995212,33.09443,-15.628417,0.14760584,0.9020061,3.767322,-3.1650176,-0.44183213,0.21075766,-0.008296847,-1.5201094,0.11064263,0.025084544,674.581616237065,815.8519036773955,715.909628641482,176000,503385,0,933.2293591471389,112.21027711126953,16.14004099369049,1061.579677252099,47175.65186590515,43
0.20750985,0.06631599,67.780815,6.7780814,398.1828,2350.952,754.56525,-1183.5927,1187.4971,620.1485,2085.0588,8.448386,1186.3486,606.6371,2059.5808,39.73135,-1.4518857,6.592304,44.913223,-10.888058,0.1788907,0.87851375,3.4980206,-3.7951744,-0.42561552,0.22853498,0.17009008,-1.4060907,0.86583346,0.050626695,776.0527353202218,832.7895996143984,794.5057664259708,180000,514977,0,943.5454565389082,112.92599030584097,15.710474493913352,1072.1819213386625,48239.70192248281,44
0.3542183,0.078508124,56.207573,5.6207576,399.57138,2198.443,530.3403,-1227.8518,1202.3894,590.6672,2090.9802,15.55694,1223.2454,593.74084,2098.3157,37.38617,-0.6699989,6.404367,24.285416,-17.24793,0.16334012,0.9176199,2.9635768,-4.277479,-0.43883637,0.21576619,0.17131503,-1.4050817,0.62276226,0.035178382,514.5647587177665,506.28910785392253,503.5451178880551,184000,526918,0,947.4294334147125,104.7945565674454,16.110923665575683,1068.3349136477336,49303.05290843267,45
0.59163535,0.09262936,69.09111,6.909111,449.4837,2659.828,675.5527,-1264.2207,1258.2239,634.7558,2141.5896,22.440237,1280.0134,634.914,2155.8462,38.149124,-0.7442981,6.6880026,32.78502,-15.663317,0.15989724,0.9106629,3.7517922,-3.0492296,-0.46155655,0.24894367,0.11458513,-1.5004394,0.48450547,0.025766412,658.2730132989767,767.266695471322,738.4522189593223,188000,537621,0,950.3842181190848,99.81107597611845,15.06197191029787,1065.2572660055012,50367.16640894953,46
0.5865003,0.08236663,60.002583,6.0002584,488.7367,2518.7256,870.4665,-1269.7258,1241.8329,663.0984,2194.7117,-69.89401,1274.5803,666.9205,2220.4312,25.8326,-0.26208472,6.410135,24.735085,-14.201046,0.18438508,0.9118921,3.323899,-3.767138,-0.4661791,0.24509408,0.04589306,-1.5224898,0.47555408,0.07935949,926.9071828033917,965.6932156622825,931.6865712221914,192000,549193,0,959.6379615478218,98.66771821677685,16.148830650374293,1074.454510414973,51439.38431623392,47
0.26376733,0.12192198,44.308163,4.430816,485.78415,2380.867,679.7072,-1301.4346,1227.5425,651.7308,2193.6372,24.944843,1252.3547,657.6422,2205.289,36.33671,-1.2403473,5.3027782,15.176068,-13.507072,0.1447019,0.8791989,2.925544,-3.736287,-0.44845924,0.25072077,0.22168523,-1.5589068,0.74341375,0.075127766,887.2064932112625,1005.1587812617425,959.5867160286548,196000,560546,0,960.6365298544988,96.43156809173524,16.612110974267125,1073.6802089205012,52512.735243053176,48
0.2766023,0.11701596,42.883904,4.2883906,469.19812,2557.2224,998.65643,-1363.2031,1375.9872,660.1979,2250.633,0.30678588,1378.887,655.85614,2250.309,29.572407,-0.32427338,5.959089,27.445625,-13.280253,0.10496547,0.9371669,4.0087028,-5.2144127,-0.48699456,0.238828,0.07778557,-1.5445113,0.14816928,0.027189502,992.2364738293804,1010.0533860855453,986.589641923767,200000,571354,0,960.0651724860072,96.10281171090901,17.902976634912193,1074.0709608318284,53589.01761092059,49
